	instance	label_original	label
62501	http://purl.org/collections/nl/am/proxy-4496	http://purl.org/collections/nl/am/t-22503	6
62503	http://purl.org/collections/nl/am/proxy-48489	http://purl.org/collections/nl/am/t-28650	14
62505	http://purl.org/collections/nl/am/proxy-5006	http://purl.org/collections/nl/am/t-28650	14
62508	http://purl.org/collections/nl/am/proxy-4	http://purl.org/collections/nl/am/t-22503	6
62512	http://purl.org/collections/nl/am/proxy-15022	http://purl.org/collections/nl/am/t-32052	16
62526	http://purl.org/collections/nl/am/proxy-16610	http://purl.org/collections/nl/am/t-15579	3
62527	http://purl.org/collections/nl/am/proxy-46256	http://purl.org/collections/nl/am/t-14592	0
62531	http://purl.org/collections/nl/am/proxy-70328	http://purl.org/collections/nl/am/t-22503	6
62542	http://purl.org/collections/nl/am/proxy-50720	http://purl.org/collections/nl/am/t-22504	7
62550	http://purl.org/collections/nl/am/proxy-34908	http://purl.org/collections/nl/am/t-22509	12
62552	http://purl.org/collections/nl/am/proxy-63088	http://purl.org/collections/nl/am/t-22503	6
62555	http://purl.org/collections/nl/am/proxy-70395	http://purl.org/collections/nl/am/t-22503	6
62560	http://purl.org/collections/nl/am/proxy-64638	http://purl.org/collections/nl/am/t-22508	11
62567	http://purl.org/collections/nl/am/proxy-72803	http://purl.org/collections/nl/am/t-22503	6
62576	http://purl.org/collections/nl/am/proxy-2366	http://purl.org/collections/nl/am/t-22503	6
62584	http://purl.org/collections/nl/am/proxy-48610	http://purl.org/collections/nl/am/t-5504	17
62590	http://purl.org/collections/nl/am/proxy-70186	http://purl.org/collections/nl/am/t-22503	6
62594	http://purl.org/collections/nl/am/proxy-13293	http://purl.org/collections/nl/am/t-15459	1
62596	http://purl.org/collections/nl/am/proxy-35284	http://purl.org/collections/nl/am/t-22509	12
62613	http://purl.org/collections/nl/am/proxy-39194	http://purl.org/collections/nl/am/t-22506	9
62617	http://purl.org/collections/nl/am/proxy-66637	http://purl.org/collections/nl/am/t-15579	3
62619	http://purl.org/collections/nl/am/proxy-32428	http://purl.org/collections/nl/am/t-15606	4
62627	http://purl.org/collections/nl/am/proxy-8106	http://purl.org/collections/nl/am/t-5504	17
62640	http://purl.org/collections/nl/am/proxy-12349	http://purl.org/collections/nl/am/t-15606	4
62645	http://purl.org/collections/nl/am/proxy-55274	http://purl.org/collections/nl/am/t-22503	6
62651	http://purl.org/collections/nl/am/proxy-73650	http://purl.org/collections/nl/am/t-16469	5
62667	http://purl.org/collections/nl/am/proxy-34174	http://purl.org/collections/nl/am/t-22509	12
62669	http://purl.org/collections/nl/am/proxy-57217	http://purl.org/collections/nl/am/t-22503	6
62671	http://purl.org/collections/nl/am/proxy-50583	http://purl.org/collections/nl/am/t-22503	6
62676	http://purl.org/collections/nl/am/proxy-24373	http://purl.org/collections/nl/am/t-5504	17
62680	http://purl.org/collections/nl/am/proxy-4603	http://purl.org/collections/nl/am/t-22507	10
62684	http://purl.org/collections/nl/am/proxy-4405	http://purl.org/collections/nl/am/t-22503	6
62688	http://purl.org/collections/nl/am/proxy-31038	http://purl.org/collections/nl/am/t-15606	4
62689	http://purl.org/collections/nl/am/proxy-1287	http://purl.org/collections/nl/am/t-22503	6
62690	http://purl.org/collections/nl/am/proxy-942	http://purl.org/collections/nl/am/t-22503	6
62698	http://purl.org/collections/nl/am/proxy-65586	http://purl.org/collections/nl/am/t-22503	6
62706	http://purl.org/collections/nl/am/proxy-17919	http://purl.org/collections/nl/am/t-22509	12
62721	http://purl.org/collections/nl/am/proxy-16500	http://purl.org/collections/nl/am/t-15459	1
62722	http://purl.org/collections/nl/am/proxy-7014	http://purl.org/collections/nl/am/t-15606	4
62733	http://purl.org/collections/nl/am/proxy-18936	http://purl.org/collections/nl/am/t-15579	3
62734	http://purl.org/collections/nl/am/proxy-3971	http://purl.org/collections/nl/am/t-22504	7
62735	http://purl.org/collections/nl/am/proxy-70924	http://purl.org/collections/nl/am/t-22503	6
62736	http://purl.org/collections/nl/am/proxy-34569	http://purl.org/collections/nl/am/t-22509	12
62738	http://purl.org/collections/nl/am/proxy-34886	http://purl.org/collections/nl/am/t-22509	12
62741	http://purl.org/collections/nl/am/proxy-3148	http://purl.org/collections/nl/am/t-22503	6
62742	http://purl.org/collections/nl/am/proxy-7921	http://purl.org/collections/nl/am/t-22508	11
62745	http://purl.org/collections/nl/am/proxy-52463	http://purl.org/collections/nl/am/t-22503	6
62752	http://purl.org/collections/nl/am/proxy-17870	http://purl.org/collections/nl/am/t-22509	12
62753	http://purl.org/collections/nl/am/proxy-27284	http://purl.org/collections/nl/am/t-5504	17
62756	http://purl.org/collections/nl/am/proxy-46601	http://purl.org/collections/nl/am/t-22508	11
62762	http://purl.org/collections/nl/am/proxy-23529	http://purl.org/collections/nl/am/t-5504	17
62763	http://purl.org/collections/nl/am/proxy-42285	http://purl.org/collections/nl/am/t-22503	6
62767	http://purl.org/collections/nl/am/proxy-55501	http://purl.org/collections/nl/am/t-22503	6
62786	http://purl.org/collections/nl/am/proxy-67699	http://purl.org/collections/nl/am/t-14592	0
62787	http://purl.org/collections/nl/am/proxy-39204	http://purl.org/collections/nl/am/t-22506	9
62789	http://purl.org/collections/nl/am/proxy-10419	http://purl.org/collections/nl/am/t-22508	11
62796	http://purl.org/collections/nl/am/proxy-64086	http://purl.org/collections/nl/am/t-23765	13
62798	http://purl.org/collections/nl/am/proxy-35161	http://purl.org/collections/nl/am/t-22509	12
62808	http://purl.org/collections/nl/am/proxy-73125	http://purl.org/collections/nl/am/t-14592	0
62811	http://purl.org/collections/nl/am/proxy-6788	http://purl.org/collections/nl/am/t-15606	4
62821	http://purl.org/collections/nl/am/proxy-30287	http://purl.org/collections/nl/am/t-15579	3
62829	http://purl.org/collections/nl/am/proxy-70503	http://purl.org/collections/nl/am/t-22503	6
62842	http://purl.org/collections/nl/am/proxy-59923	http://purl.org/collections/nl/am/t-22503	6
62846	http://purl.org/collections/nl/am/proxy-8836	http://purl.org/collections/nl/am/t-15606	4
62857	http://purl.org/collections/nl/am/proxy-22450	http://purl.org/collections/nl/am/t-15579	3
62858	http://purl.org/collections/nl/am/proxy-175	http://purl.org/collections/nl/am/t-22503	6
62862	http://purl.org/collections/nl/am/proxy-68985	http://purl.org/collections/nl/am/t-14592	0
62885	http://purl.org/collections/nl/am/proxy-56537	http://purl.org/collections/nl/am/t-22503	6
62888	http://purl.org/collections/nl/am/proxy-56089	http://purl.org/collections/nl/am/t-22503	6
62902	http://purl.org/collections/nl/am/proxy-52072	http://purl.org/collections/nl/am/t-22503	6
62903	http://purl.org/collections/nl/am/proxy-17833	http://purl.org/collections/nl/am/t-22509	12
62909	http://purl.org/collections/nl/am/proxy-68576	http://purl.org/collections/nl/am/t-14592	0
62913	http://purl.org/collections/nl/am/proxy-20479	http://purl.org/collections/nl/am/t-5504	17
62914	http://purl.org/collections/nl/am/proxy-16575	http://purl.org/collections/nl/am/t-15573	2
62915	http://purl.org/collections/nl/am/proxy-51437	http://purl.org/collections/nl/am/t-22503	6
62923	http://purl.org/collections/nl/am/proxy-27064	http://purl.org/collections/nl/am/t-15579	3
62933	http://purl.org/collections/nl/am/proxy-67154	http://purl.org/collections/nl/am/t-15459	1
62942	http://purl.org/collections/nl/am/proxy-12780	http://purl.org/collections/nl/am/t-15606	4
62956	http://purl.org/collections/nl/am/proxy-15092	http://purl.org/collections/nl/am/t-5504	17
62961	http://purl.org/collections/nl/am/proxy-38585	http://purl.org/collections/nl/am/t-22506	9
62973	http://purl.org/collections/nl/am/proxy-29529	http://purl.org/collections/nl/am/t-5504	17
62978	http://purl.org/collections/nl/am/proxy-24716	http://purl.org/collections/nl/am/t-15579	3
62981	http://purl.org/collections/nl/am/proxy-1231	http://purl.org/collections/nl/am/t-22503	6
62983	http://purl.org/collections/nl/am/proxy-17304	http://purl.org/collections/nl/am/t-22509	12
62986	http://purl.org/collections/nl/am/proxy-25878	http://purl.org/collections/nl/am/t-5504	17
62990	http://purl.org/collections/nl/am/proxy-31372	http://purl.org/collections/nl/am/t-15579	3
62999	http://purl.org/collections/nl/am/proxy-53571	http://purl.org/collections/nl/am/t-22503	6
63010	http://purl.org/collections/nl/am/proxy-4021	http://purl.org/collections/nl/am/t-22503	6
63011	http://purl.org/collections/nl/am/proxy-53322	http://purl.org/collections/nl/am/t-22503	6
63013	http://purl.org/collections/nl/am/proxy-8850	http://purl.org/collections/nl/am/t-15606	4
63014	http://purl.org/collections/nl/am/proxy-54439	http://purl.org/collections/nl/am/t-22503	6
63027	http://purl.org/collections/nl/am/proxy-67107	http://purl.org/collections/nl/am/t-22508	11
63029	http://purl.org/collections/nl/am/proxy-18189	http://purl.org/collections/nl/am/t-22509	12
63031	http://purl.org/collections/nl/am/proxy-33844	http://purl.org/collections/nl/am/t-22509	12
63033	http://purl.org/collections/nl/am/proxy-60412	http://purl.org/collections/nl/am/t-22503	6
63045	http://purl.org/collections/nl/am/proxy-53705	http://purl.org/collections/nl/am/t-22503	6
63047	http://purl.org/collections/nl/am/proxy-50860	http://purl.org/collections/nl/am/t-22504	7
63053	http://purl.org/collections/nl/am/proxy-36822	http://purl.org/collections/nl/am/t-22509	12
63059	http://purl.org/collections/nl/am/proxy-2426	http://purl.org/collections/nl/am/t-22503	6
63062	http://purl.org/collections/nl/am/proxy-32884	http://purl.org/collections/nl/am/t-22508	11
63063	http://purl.org/collections/nl/am/proxy-65667	http://purl.org/collections/nl/am/t-22503	6
63065	http://purl.org/collections/nl/am/proxy-20043	http://purl.org/collections/nl/am/t-15579	3
63074	http://purl.org/collections/nl/am/proxy-31494	http://purl.org/collections/nl/am/t-16469	5
63081	http://purl.org/collections/nl/am/proxy-50597	http://purl.org/collections/nl/am/t-22503	6
63085	http://purl.org/collections/nl/am/proxy-51161	http://purl.org/collections/nl/am/t-22503	6
63093	http://purl.org/collections/nl/am/proxy-62739	http://purl.org/collections/nl/am/t-5504	17
63094	http://purl.org/collections/nl/am/proxy-32363	http://purl.org/collections/nl/am/t-5504	17
63096	http://purl.org/collections/nl/am/proxy-59867	http://purl.org/collections/nl/am/t-22503	6
63097	http://purl.org/collections/nl/am/proxy-61439	http://purl.org/collections/nl/am/t-22503	6
63109	http://purl.org/collections/nl/am/proxy-75033	http://purl.org/collections/nl/am/t-5504	17
63116	http://purl.org/collections/nl/am/proxy-30664	http://purl.org/collections/nl/am/t-5504	17
63120	http://purl.org/collections/nl/am/proxy-1836	http://purl.org/collections/nl/am/t-22503	6
63125	http://purl.org/collections/nl/am/proxy-40674	http://purl.org/collections/nl/am/t-22505	8
63127	http://purl.org/collections/nl/am/proxy-14754	http://purl.org/collections/nl/am/t-15606	4
63143	http://purl.org/collections/nl/am/proxy-50960	http://purl.org/collections/nl/am/t-22503	6
63144	http://purl.org/collections/nl/am/proxy-32060	http://purl.org/collections/nl/am/t-15579	3
63149	http://purl.org/collections/nl/am/proxy-65070	http://purl.org/collections/nl/am/t-22503	6
63150	http://purl.org/collections/nl/am/proxy-41243	http://purl.org/collections/nl/am/t-22505	8
63165	http://purl.org/collections/nl/am/proxy-61784	http://purl.org/collections/nl/am/t-22505	8
63177	http://purl.org/collections/nl/am/proxy-51019	http://purl.org/collections/nl/am/t-22503	6
63179	http://purl.org/collections/nl/am/proxy-52705	http://purl.org/collections/nl/am/t-22503	6
63181	http://purl.org/collections/nl/am/proxy-17300	http://purl.org/collections/nl/am/t-22509	12
63185	http://purl.org/collections/nl/am/proxy-73519	http://purl.org/collections/nl/am/t-14592	0
63186	http://purl.org/collections/nl/am/proxy-57614	http://purl.org/collections/nl/am/t-22503	6
63189	http://purl.org/collections/nl/am/proxy-47082	http://purl.org/collections/nl/am/t-5504	17
63193	http://purl.org/collections/nl/am/proxy-1906	http://purl.org/collections/nl/am/t-22503	6
63196	http://purl.org/collections/nl/am/proxy-21729	http://purl.org/collections/nl/am/t-15606	4
63223	http://purl.org/collections/nl/am/proxy-69853	http://purl.org/collections/nl/am/t-22503	6
63225	http://purl.org/collections/nl/am/proxy-74770	http://purl.org/collections/nl/am/t-5504	17
63226	http://purl.org/collections/nl/am/proxy-58061	http://purl.org/collections/nl/am/t-22503	6
63233	http://purl.org/collections/nl/am/proxy-70551	http://purl.org/collections/nl/am/t-22503	6
63238	http://purl.org/collections/nl/am/proxy-41605	http://purl.org/collections/nl/am/t-22505	8
63259	http://purl.org/collections/nl/am/proxy-2842	http://purl.org/collections/nl/am/t-22503	6
63264	http://purl.org/collections/nl/am/proxy-28360	http://purl.org/collections/nl/am/t-15579	3
63268	http://purl.org/collections/nl/am/proxy-39922	http://purl.org/collections/nl/am/t-22505	8
63269	http://purl.org/collections/nl/am/proxy-9226	http://purl.org/collections/nl/am/t-5504	17
63275	http://purl.org/collections/nl/am/proxy-8429	http://purl.org/collections/nl/am/t-15606	4
63289	http://purl.org/collections/nl/am/proxy-48140	http://purl.org/collections/nl/am/t-22504	7
63296	http://purl.org/collections/nl/am/proxy-55547	http://purl.org/collections/nl/am/t-22503	6
63311	http://purl.org/collections/nl/am/proxy-74007	http://purl.org/collections/nl/am/t-5504	17
63313	http://purl.org/collections/nl/am/proxy-26874	http://purl.org/collections/nl/am/t-5504	17
63315	http://purl.org/collections/nl/am/proxy-39240	http://purl.org/collections/nl/am/t-22506	9
63322	http://purl.org/collections/nl/am/proxy-42812	http://purl.org/collections/nl/am/t-22505	8
63325	http://purl.org/collections/nl/am/proxy-23338	http://purl.org/collections/nl/am/t-15459	1
63335	http://purl.org/collections/nl/am/proxy-12250	http://purl.org/collections/nl/am/t-15606	4
63336	http://purl.org/collections/nl/am/proxy-55540	http://purl.org/collections/nl/am/t-22503	6
63342	http://purl.org/collections/nl/am/proxy-42275	http://purl.org/collections/nl/am/t-22503	6
63343	http://purl.org/collections/nl/am/proxy-28710	http://purl.org/collections/nl/am/t-15573	2
63350	http://purl.org/collections/nl/am/proxy-61582	http://purl.org/collections/nl/am/t-22503	6
63351	http://purl.org/collections/nl/am/proxy-51523	http://purl.org/collections/nl/am/t-22503	6
63355	http://purl.org/collections/nl/am/proxy-57352	http://purl.org/collections/nl/am/t-22503	6
63371	http://purl.org/collections/nl/am/proxy-41924	http://purl.org/collections/nl/am/t-22505	8
63376	http://purl.org/collections/nl/am/proxy-3545	http://purl.org/collections/nl/am/t-22503	6
63386	http://purl.org/collections/nl/am/proxy-21811	http://purl.org/collections/nl/am/t-15579	3
63387	http://purl.org/collections/nl/am/proxy-11317	http://purl.org/collections/nl/am/t-22508	11
63389	http://purl.org/collections/nl/am/proxy-28788	http://purl.org/collections/nl/am/t-5504	17
63391	http://purl.org/collections/nl/am/proxy-48623	http://purl.org/collections/nl/am/t-22509	12
63395	http://purl.org/collections/nl/am/proxy-60443	http://purl.org/collections/nl/am/t-22503	6
63398	http://purl.org/collections/nl/am/proxy-29486	http://purl.org/collections/nl/am/t-15579	3
63416	http://purl.org/collections/nl/am/proxy-11471	http://purl.org/collections/nl/am/t-15606	4
63425	http://purl.org/collections/nl/am/proxy-41082	http://purl.org/collections/nl/am/t-22505	8
63426	http://purl.org/collections/nl/am/proxy-39661	http://purl.org/collections/nl/am/t-22506	9
63433	http://purl.org/collections/nl/am/proxy-48515	http://purl.org/collections/nl/am/t-28650	14
63437	http://purl.org/collections/nl/am/proxy-57110	http://purl.org/collections/nl/am/t-22503	6
63440	http://purl.org/collections/nl/am/proxy-5310	http://purl.org/collections/nl/am/t-28650	14
63444	http://purl.org/collections/nl/am/proxy-7189	http://purl.org/collections/nl/am/t-15606	4
63446	http://purl.org/collections/nl/am/proxy-43912	http://purl.org/collections/nl/am/t-22505	8
63456	http://purl.org/collections/nl/am/proxy-63555	http://purl.org/collections/nl/am/t-5504	17
63457	http://purl.org/collections/nl/am/proxy-74966	http://purl.org/collections/nl/am/t-5504	17
63458	http://purl.org/collections/nl/am/proxy-58843	http://purl.org/collections/nl/am/t-22503	6
63463	http://purl.org/collections/nl/am/proxy-25450	http://purl.org/collections/nl/am/t-15459	1
63468	http://purl.org/collections/nl/am/proxy-29793	http://purl.org/collections/nl/am/t-15579	3
